expiry,date,cfg,dte,spot,credit,sc_d,sp_d,lc_d,lp_d,call_width,put_width,pnl_pts,max_dd_pts,gross,slip,stat,buy_turn,sell_turn,net,maxloss,year
20210225,2021-02-23,0.35/0.15,2.24,35188.3,321.45,0.355,-0.347,0.15,-0.156,700,700,68.84999999999994,-22.5,20654.99999999998,766.2703415888652,495.87473679999994,154515.00000000003,175170.0,19392.854921611117,113565.0,2021
20210225,2021-02-23,0.25/0.1,2.24,35188.3,218.2,0.254,-0.253,0.099,-0.095,700,800,75.45000000000002,-15.350000000000023,22635.000000000004,501.10785587363944,378.98900080000004,89175.0,111810.0,21754.903143326363,174540.0,2021
20210401,2021-03-24,0.35/0.15,8.24,33888.8,560.95,0.361,-0.345,0.151,-0.136,1200,1300,-38.5,-64.24999999999989,-11550.0,924.3166053602979,830.1881782,358995.0,347445.0,-13304.504783560298,221715.0,2021
20210401,2021-03-24,0.25/0.1,8.24,33888.8,329.6999999999999,0.241,-0.267,0.136,-0.092,700,1400,-82.00000000000011,-97.30000000000001,-24600.000000000033,843.8598087624554,627.0368014000001,256365.0,231765.0,-26070.89661016249,321090.00000000006,2021
20210401,2021-03-25,0.35/0.15,7.24,32961.65,556.8,0.352,-0.356,0.153,-0.146,1100,1300,60.5499999999999,-18.350000000000023,18164.99999999997,432.1176696234881,753.2498902,297150.00000000006,315315.0,16979.632440176483,222960.0,2021
20210401,2021-03-25,0.25/0.1,7.24,32961.65,294.25,0.248,-0.244,0.101,-0.137,1100,800,37.75,-11.75,11325.0,345.5431386676269,552.8496406,191910.0,203235.0,10426.607220732374,241725.0,2021
20210401,2021-03-26,0.35/0.15,6.24,33288.6,479.1499999999999,0.346,-0.34,0.153,-0.144,1000,1200,53.24999999999994,-7.550000000000011,15974.999999999984,1546.4209159526258,675.1033432,255795.0,271770.0,13753.475740847358,216255.00000000003,2021
20210401,2021-03-26,0.25/0.1,6.24,33288.6,325.24999999999994,0.259,-0.243,0.103,-0.099,1000,1200,56.69999999999993,-2.2000000000001023,17009.999999999978,871.3395588977426,500.7736222,159615.0,176625.0,15637.886818902236,262425.0,2021
20210401,2021-03-30,0.35/0.15,2.24,33715.05,358.20000000000005,0.348,-0.35,0.149,-0.155,700,800,52.400000000000034,-3.099999999999909,15720.000000000011,1641.7733887341456,539.739793,181815.0,197535.0,13538.486818265865,132540.0,2021
20210401,2021-03-30,0.25/0.1,2.24,33715.05,233.25,0.253,-0.238,0.093,-0.096,700,800,54.849999999999994,-1.5500000000000114,16455.0,1044.7246821174867,397.633234,103485.0,119940.0,15012.642083882512,170025.0,2021
20210401,2021-03-31,0.35/0.15,1.24,33498.1,287.70000000000005,0.37,-0.352,0.142,-0.147,600,600,41.650000000000006,-5.2999999999999545,12495.000000000002,748.6945046811268,455.2472938,137670.0,150165.0,11291.058201518876,93689.99999999999,2021
20210401,2021-03-31,0.25/0.1,1.24,33498.1,154.5,0.241,-0.234,0.094,-0.103,500,500,35.89999999999996,-8.600000000000023,10769.999999999989,749.9138801685887,340.53163659999996,75975.0,86745.0,9679.554483231399,103650.0,2021
20210610,2021-06-04,0.35/0.15,6.24,35689.25,381.59999999999997,0.352,-0.355,0.148,-0.148,800,900,19.599999999999966,-1.650000000000034,5879.99999999999,631.6655965692645,569.398639,204585.0,210465.0,4678.935764430726,155520.00000000003,2021
20210610,2021-06-04,0.25/0.1,6.24,35689.25,250.5,0.263,-0.247,0.102,-0.097,800,900,37.349999999999966,0.0,11204.999999999989,447.48064640462053,424.46794479999994,121665.0,132870.0,10333.051408795369,194850.0,2021
20210610,2021-06-07,0.35/0.15,3.24,35354.25,274.95,0.362,-0.356,0.156,-0.137,600,600,13.5,-1.3500000000000227,4050.0,455.3421190226965,464.85206079999995,148530.0,152580.0,3129.8058201773038,97515.0,2021
20210610,2021-06-07,0.25/0.1,3.24,35354.25,176.45,0.245,-0.267,0.095,-0.097,600,600,18.74999999999997,-1.4000000000000057,5624.999999999992,250.8031742941196,357.47110239999995,88664.99999999999,94290.0,5016.725723305873,127065.0,2021
20210610,2021-06-08,0.35/0.15,2.24,35119.95,230.20000000000002,0.365,-0.357,0.161,-0.14,500,500,47.75,-2.94999999999996,14325.0,945.8880210555283,406.0086976,109485.00000000001,123810.0,12973.10328134447,80939.99999999999,2021
20210610,2021-06-08,0.25/0.1,2.24,35119.95,134.8,0.23,-0.253,0.093,-0.095,500,500,42.60000000000001,-5.149999999999977,12780.000000000002,507.20841180027344,312.54134199999993,59310.00000000001,72090.0,11960.250246199728,109560.0,2021
20210610,2021-06-09,0.35/0.15,1.24,35280.3,142.85,0.348,-0.338,0.147,-0.157,400,300,-72.85,-83.5,-21855.0,627.9009563818937,436.7036152,150285.0,128430.0,-22919.604571581895,77145.0,2021
20210610,2021-06-09,0.25/0.1,1.24,35280.3,97.94999999999997,0.23,-0.267,0.096,-0.096,400,400,-119.25000000000004,-142.75,-35775.000000000015,558.1817110178446,356.02581219999996,115320.0,79545.0,-36689.20752321786,90615.0,2021
20210722,2021-07-16,0.35/0.15,6.24,35884.4,210.04999999999995,0.351,-0.33,0.149,-0.15,500,500,15.799999999999955,-5.650000000000006,4739.999999999986,567.6210921971372,416.7804016,121739.99999999999,126479.99999999999,3755.5985062028494,86985.00000000001,2021
20210722,2021-07-16,0.25/0.1,6.24,35884.4,143.90000000000003,0.255,-0.244,0.103,-0.095,500,600,12.05000000000004,-9.749999999999972,3615.000000000012,408.23122774759713,335.349775,77880.0,81495.0,2871.4189972524146,136830.0,2021
20210722,2021-07-19,0.35/0.15,3.24,35307.65,164.75,0.33,-0.341,0.145,-0.153,400,400,-23.200000000000017,-50.94999999999999,-6960.0000000000055,564.1553231061218,402.45582519999994,121650.0,114689.99999999999,-7926.611148306127,70575.0,2021
20210722,2021-07-19,0.25/0.1,3.24,35307.65,120.2,0.274,-0.232,0.097,-0.102,500,400,-9.049999999999997,-41.84999999999998,-2714.999999999999,404.6851777178149,331.98789640000007,80235.0,77520.0,-3451.673074117814,113940.0,2021
20210722,2021-07-20,0.35/0.15,2.24,34631.7,147.54999999999995,0.331,-0.326,0.15,-0.145,400,400,18.799999999999955,-18.500000000000057,5639.999999999986,725.09852451367,350.0409718,84585.0,90225.0,4564.860503686316,75735.00000000001,2021
20210722,2021-07-20,0.25/0.1,2.24,34631.7,123.85000000000002,0.272,-0.268,0.106,-0.099,500,500,21.80000000000004,-22.299999999999983,6540.000000000012,439.57428573671507,308.357353,61155.00000000001,67695.00000000001,5792.0683612632965,112845.0,2021
20210923,2021-09-17,0.35/0.15,6.24,37841.4,255.25,0.334,-0.331,0.143,-0.148,700,600,11.149999999999977,-45.39999999999998,3344.999999999993,1026.610632150995,474.51403899999997,154290.0,157635.0,1843.8753288489986,133425.0,2021
20210923,2021-09-17,0.25/0.1,6.24,37841.4,178.45000000000002,0.235,-0.257,0.1,-0.097,700,700,10.30000000000004,-62.84999999999994,3090.000000000012,684.0843256002836,379.486237,102405.0,105495.00000000001,2026.4294373997282,156465.0,2021
20210923,2021-09-20,0.35/0.15,3.24,37620.7,243.79999999999995,0.367,-0.37,0.163,-0.155,500,600,-59.000000000000114,-59.60000000000008,-17700.000000000033,752.0395378700424,512.3267337999999,188955.0,171254.99999999997,-18964.366271670075,106860.00000000001,2021
20210923,2021-09-20,0.25/0.1,3.24,37620.7,134.65000000000003,0.23,-0.243,0.096,-0.1,500,600,-57.44999999999999,-57.44999999999999,-17234.999999999996,431.3567544773127,379.9704904,116145.0,98910.00000000001,-18046.32724487731,139605.0,2021
20210923,2021-09-21,0.35/0.15,2.24,37097.9,248.34999999999997,0.365,-0.343,0.152,-0.149,600,600,51.25,-87.25000000000006,15375.0,1007.5465495704085,437.8667493999999,126239.99999999999,141615.0,13929.586701029591,105495.00000000001,2021
20210923,2021-09-21,0.25/0.1,2.24,37097.9,160.85000000000002,0.241,-0.262,0.096,-0.099,600,700,51.75000000000003,-114.29999999999995,15525.00000000001,680.3270788422334,344.1779962,74820.0,90345.0,14500.494924957775,161745.0,2021
20210923,2021-09-22,0.35/0.15,1.24,37172.55,212.55,0.369,-0.378,0.149,-0.151,500,500,6.949999999999989,-36.049999999999955,2084.9999999999964,720.1942148043823,400.8338272,114765.0,116850.0,963.9719579956142,86235.0,2021
20210923,2021-09-22,0.25/0.1,1.24,37172.55,130.34999999999997,0.262,-0.266,0.103,-0.107,500,500,10.049999999999983,-33.200000000000045,3014.999999999995,581.0477919956753,322.5475276,71265.0,74280.0,2111.4046804043196,110895.00000000001,2021
20211028,2021-10-22,0.35/0.15,6.24,40294.1,332.45,0.364,-0.34,0.15,-0.144,700,800,18.999999999999943,-23.500000000000057,5699.999999999983,667.9561853652149,536.1564082,186495.0,192195.0,4495.887406434767,140265.0,2021
20211028,2021-10-22,0.25/0.1,6.24,40294.1,216.70000000000002,0.258,-0.251,0.098,-0.102,700,800,19.299999999999983,-23.649999999999977,5789.9999999999945,666.0416148019749,413.23171719999993,119100.0,124890.00000000001,4710.726667998019,174990.0,2021
20211028,2021-10-25,0.35/0.15,3.24,40754.9,260.9,0.349,-0.34,0.155,-0.145,500,700,-45.00000000000006,-129.3,-13500.000000000016,613.6670858595943,567.9048994,216615.00000000003,203115.00000000003,-14681.57198525961,131730.0,2021
20211028,2021-10-25,0.25/0.1,3.24,40754.9,171.75,0.261,-0.24,0.108,-0.1,500,700,-63.04999999999998,-167.10000000000002,-18914.999999999996,481.4378023562199,454.28213919999996,157965.0,139050.0,-19850.719941556217,158475.0,2021
20211028,2021-10-26,0.35/0.15,2.24,41317.35,249.20000000000002,0.349,-0.334,0.159,-0.141,600,600,40.599999999999966,-38.650000000000006,12179.999999999989,834.4147101242208,448.2118894,134025.00000000003,146205.0,10897.373400475768,105239.99999999999,2021
20211028,2021-10-26,0.25/0.1,2.24,41317.35,158.90000000000003,0.24,-0.254,0.106,-0.105,600,600,35.150000000000034,-50.94999999999993,10545.000000000011,568.5683838704008,358.30498420000004,85860.0,96405.0,9618.12663192961,132330.0,2021
20211028,2021-10-27,0.35/0.15,1.24,41280.3,165.24999999999997,0.326,-0.326,0.158,-0.161,400,400,21.49999999999997,-8.30000000000004,6449.999999999992,973.9980544016639,381.2251888,101130.0,107579.99999999999,5094.776756798327,70425.00000000001,2021
20211028,2021-10-27,0.25/0.1,1.24,41280.3,110.34999999999998,0.23,-0.231,0.106,-0.096,400,500,20.399999999999977,-14.000000000000043,6119.999999999993,622.2757960526055,305.7405136,60000.0,66120.0,5191.983690347388,116895.00000000001,2021
20211202,2021-11-26,0.35/0.15,6.24,36765.35,307.29999999999995,0.351,-0.344,0.16,-0.146,600,800,-88.25000000000011,-89.05000000000007,-26475.000000000033,1385.5750195777596,613.5403323999999,250215.0,223740.0,-28474.11535197779,147810.0,2021
20211202,2021-11-26,0.25/0.1,6.24,36765.35,198.69999999999996,0.244,-0.253,0.1,-0.104,600,800,-89.85,-92.15000000000006,-26955.0,769.2308023170169,474.04340979999995,174120.0,147165.0,-28198.274212117016,180390.00000000003,2021
20211202,2021-11-29,0.35/0.15,3.24,35833.6,336.8499999999999,0.348,-0.343,0.142,-0.156,700,900,29.249999999999943,-14.85000000000008,8774.999999999984,2905.8844905420774,537.331363,185100.0,193874.99999999997,5331.784146457906,168945.00000000003,2021
20211202,2021-11-29,0.25/0.1,3.24,35833.6,215.70000000000002,0.248,-0.243,0.103,-0.101,600,1000,39.650000000000006,-2.8999999999999773,11895.000000000002,1988.1903177224008,408.5170137999999,112470.0,124364.99999999999,9498.292668477601,235290.0,2021
20211202,2021-11-30,0.35/0.15,2.24,36400.7,236.84999999999997,0.353,-0.345,0.143,-0.153,500,600,-35.85000000000002,-57.200000000000045,-10755.000000000007,751.1229680198697,495.9501514,175380.0,164625.0,-12002.073119419878,108945.00000000001,2021
20211202,2021-11-30,0.25/0.1,2.24,36400.7,169.39999999999998,0.257,-0.265,0.094,-0.101,500,700,-48.400000000000034,-76.25000000000003,-14520.000000000011,467.89353572073986,399.76859079999997,125190.0,110670.0,-15387.66212652075,159180.0,2021
20211202,2021-12-01,0.35/0.15,1.24,36004.9,207.7,0.335,-0.339,0.146,-0.143,400,600,-1.049999999999983,-37.55000000000001,-314.9999999999949,2047.1918569325235,419.23344039999995,126434.99999999999,126120.0,-2781.4252973325183,117690.0,2021
20211202,2021-12-01,0.25/0.1,1.24,36004.9,137.35,0.229,-0.257,0.089,-0.106,400,600,6.349999999999994,-33.900000000000034,1904.9999999999982,1305.5233469833772,333.66356379999996,78090.0,79995.0,265.813089216621,138795.0,2021
20220127,2022-01-21,0.35/0.15,6.24,37400.55,328.55,0.341,-0.343,0.144,-0.152,700,800,31.05000000000001,-7.750000000000057,9315.000000000004,536.5007813442808,536.5609774,184320.0,193635.0,8241.938241255722,141435.0,2022
20220127,2022-01-21,0.25/0.1,6.24,37400.55,228.2,0.243,-0.257,0.093,-0.097,700,900,35.25000000000003,-1.1999999999999602,10575.00000000001,391.0231052661273,412.0949068,115305.0,125880.0,9771.88198793388,201540.0,2022
20220127,2022-01-24,0.35/0.15,3.24,37546.3,304.30000000000007,0.364,-0.343,0.14,-0.141,700,700,-119.69999999999999,-201.94999999999993,-35910.0,1312.6843114726137,630.6274600000002,265830.0,229920.0,-37853.31177147262,118709.99999999999,2022
20220127,2022-01-24,0.25/0.1,3.24,37546.3,176.25000000000003,0.252,-0.239,0.102,-0.106,600,600,-106.84999999999988,-194.69999999999996,-32054.999999999964,857.8132691759907,494.4054964,188655.0,156600.0,-33407.218765575955,127125.0,2022
20220127,2022-01-25,0.35/0.15,2.24,37151.85,323.15,0.344,-0.339,0.141,-0.155,700,800,27.75,-3.800000000000068,8325.0,790.0359452140947,504.2826412,167295.0,175619.99999999997,7030.681413585905,143055.0,2022
20220127,2022-01-25,0.25/0.1,2.24,37151.85,217.85,0.244,-0.256,0.105,-0.103,600,900,53.75,-4.650000000000006,16125.0,573.4966997386008,390.004624,99525.0,115650.0,15161.4986762614,204645.0,2022
20220310,2022-03-04,0.35/0.15,6.24,34419.35,557.55,0.359,-0.352,0.157,-0.153,1000,1400,18.899999999999864,-63.10000000000002,5669.999999999959,706.1099597094644,803.5190008,332970.0,338640.0,4160.371039490495,252735.0,2022
20220310,2022-03-04,0.25/0.1,6.24,34419.35,342.59999999999997,0.247,-0.251,0.114,-0.102,800,1400,17.949999999999932,-42.70000000000016,5384.99999999998,562.9608248988973,576.1930684,208635.0,214020.00000000003,4245.846106701083,317220.0,2022
20220310,2022-03-07,0.35/0.15,3.24,32929.5,503.25000000000006,0.344,-0.359,0.146,-0.145,1100,1200,-79.24999999999994,-115.10000000000008,-23774.99999999998,2744.0446922546566,815.8306396,359235.0,335460.0,-27334.87533185464,209025.0,2022
20220310,2022-03-07,0.25/0.1,3.24,32929.5,329.9,0.259,-0.254,0.102,-0.104,1100,1100,-71.15000000000003,-100.70000000000005,-21345.00000000001,1910.9874985364258,617.5583968000001,249015.0,227670.00000000003,-23873.545895336436,231030.0,2022
20220310,2022-03-08,0.35/0.15,2.24,32488.6,484.79999999999995,0.343,-0.345,0.153,-0.148,1000,1100,-10.5,-10.5,-3150.0,2050.271221004301,717.4030642000001,291645.0,288495.0,-5917.674285204301,184560.0,2022
20220310,2022-03-08,0.25/0.1,2.24,32488.6,296.95,0.257,-0.243,0.105,-0.125,1000,800,-15.800000000000011,-20.350000000000023,-4740.000000000004,1125.9946215453213,534.7756624000001,192660.0,187920.0,-6400.770283945325,210915.0,2022
20220310,2022-03-09,0.35/0.15,1.24,33181.45,359.3,0.357,-0.357,0.148,-0.15,700,800,8.75,-36.200000000000045,2625.0,1434.7760228558263,559.5717466,201359.99999999997,203985.0,630.6522305441737,132210.0,2022
20220310,2022-03-09,0.25/0.1,1.24,33181.45,219.0,0.256,-0.239,0.092,-0.103,700,700,-7.19999999999996,-53.00000000000006,-2159.999999999988,876.9634036888,411.3868767999999,123359.99999999999,121200.0,-3448.350280488788,144300.0,2022
20220413,2022-04-08,0.35/0.15,5.24,37537.95,368.15000000000003,0.366,-0.339,0.158,-0.149,800,800,22.700000000000102,-3.7999999999998977,6810.000000000031,483.61007462076583,572.5779544000001,205710.0,212520.00000000003,5753.811970979265,129554.99999999999,2022
20220413,2022-04-08,0.25/0.1,5.24,37537.95,240.35,0.248,-0.254,0.095,-0.105,800,800,30.099999999999994,-4.799999999999983,9029.999999999998,316.303401722321,422.57493760000006,122070.0,131100.00000000003,8291.121660677676,167895.0,2022
20220413,2022-04-11,0.35/0.15,2.24,37683.65,263.29999999999995,0.332,-0.362,0.157,-0.159,500,600,32.74999999999997,-2.9500000000000455,9824.99999999999,587.5325744473465,463.2430402,143820.0,153645.0,8774.224385352645,101010.00000000001,2022
20220413,2022-04-11,0.25/0.1,2.24,37683.65,184.44999999999996,0.253,-0.247,0.091,-0.098,600,600,38.5,-9.100000000000051,11550.0,353.76464229361045,354.48276999999996,83100.0,94649.99999999999,10841.752587706389,124665.00000000001,2022
20220413,2022-04-12,0.35/0.15,1.24,37480.9,217.55000000000007,0.365,-0.378,0.157,-0.14,400,500,9.550000000000068,-15.649999999999949,2865.0000000000205,400.94926015646894,404.1328180000001,116054.99999999999,118920.00000000001,2059.9179218435515,84734.99999999999,2022
20220413,2022-04-12,0.25/0.1,1.24,37480.9,129.15,0.249,-0.265,0.094,-0.11,400,400,6.799999999999997,-24.49999999999997,2039.999999999999,300.2695791658956,316.16465860000005,68415.0,70455.0,1423.5657622341032,81255.0,2022
20220602,2022-05-27,0.35/0.15,6.24,35504.55,363.69999999999993,0.341,-0.354,0.14,-0.15,700,900,20.64999999999992,-8.450000000000102,6194.999999999976,1892.3715135293212,566.7403198,202920.00000000003,209114.99999999994,3735.8881666706548,160890.00000000003,2022
20220602,2022-05-27,0.25/0.1,6.24,35504.55,226.90000000000003,0.243,-0.248,0.102,-0.097,600,900,18.35000000000005,-7.499999999999972,5505.0000000000155,1265.7820574857847,425.26408420000007,125880.0,131385.0,3813.953858314231,201929.99999999997,2022
20220602,2022-05-30,0.35/0.15,3.24,36002.3,284.35,0.336,-0.366,0.156,-0.157,500,700,-5.75,-14.0,-1725.0,1262.0473064878463,510.931723,177600.0,175875.0,-3497.979029487846,124695.0,2022
20220602,2022-05-30,0.25/0.1,3.24,36002.3,193.4,0.254,-0.262,0.107,-0.104,500,700,-0.799999999999983,-11.700000000000017,-239.99999999999488,858.504342582051,396.5138392,113939.99999999999,113700.0,-1495.0181817820458,151980.0,2022
20220602,2022-05-31,0.35/0.15,2.24,35652.85,259.84999999999997,0.335,-0.371,0.14,-0.153,500,600,12.149999999999949,-3.1000000000000227,3644.9999999999845,483.6795060729143,455.297992,143565.0,147210.0,2706.02250192707,102045.00000000001,2022
20220602,2022-05-31,0.25/0.1,2.24,35652.85,155.65000000000003,0.245,-0.247,0.093,-0.108,500,500,6.400000000000034,-10.999999999999943,1920.0000000000102,290.9648972565083,352.3024300000001,88290.0,90210.0,1276.732672743502,103304.99999999999,2022
20220602,2022-06-01,0.35/0.15,1.24,35572.2,184.9,0.362,-0.327,0.16,-0.147,400,400,14.950000000000017,-11.049999999999955,4485.0000000000055,631.8013946967753,385.1177872,104564.99999999999,109050.0,3468.0808181032303,64530.0,2022
20220602,2022-06-01,0.25/0.1,1.24,35572.2,140.1,0.248,-0.273,0.097,-0.092,400,500,11.549999999999983,-11.200000000000017,3464.999999999995,446.18920724451664,318.3548254,68670.0,72135.0,2700.4559673554786,107970.0,2022
